replicate,probability
4436,1.015242048585695e-4
4437,2.4938320804193673e-6
4438,7.650168712270169e-8
4439,1.5263141072181968e-08
4440,9.960594863589138e-9
4441,9.513216903160659e-9
4442,9.961509473131513e-5
4443,1.0997874860058412e-4
4444,5.955804355509314e-9
4445,1.011918902230144e-4
4446,1.0340532095201273e-8
4447,9.094185523663027e-9
4448,1.187957629202585e-4
4449,1.7700001231101994e-8
4450,5.703111558763342e-9
4451,1.0504781534775126e-4
4452,4.546764348441121e-9
4453,1.725722047669759e-5
4454,1.314183989747986e-5
4455,9.794370693345963e-9
4456,1.4762607224195888e-6
4457,1.4720917815197017e-6
4458,9.927412825366738e-5
4459,1.6813093355933564e-8
4460,4.149683360503813e-5
4461,3.357005790747582e-9
4462,2.0636315124854662e-7
4463,1.0976758389775078e-4
4464,9.952455350904129e-5
4465,9.927253806824963e-5
4466,2.8550595673950968e-8
4467,6.409964366610825e-8
4468,1.0007425408911977e-4
4469,1.1058702793022954e-8
4470,3.3210172513643163e-9
4471,8.9676631782011e-5
4472,9.27199648207127e-7
4473,4.378183462664668e-9
4474,6.477935243779954e-6
4475,1.0042786431661042e-4
4476,1.360478624818677e-8
4477,9.972914066369923e-5
4478,1.002217737648172e-4
4479,1.791036781707941e-8
4480,1.1965651773699102e-4
4481,1.0015260904621781e-4
4482,2.464042625492907e-8
4483,7.1133573220755144e-9
4484,1.0205786755640438e-4
4485,3.201840708179732e-9
4486,6.517204291704437e-5
4487,1.0281756083900275e-4
4488,1.0046871323995816e-4
4489,2.4223614890010564e-8
4490,1.0036293056046264e-6
4491,9.433581046847405e-9
4492,1.1395798885639302e-7
4493,1.2127065240452758e-8
4494,9.930633934108395e-5
4495,1.0465430082526175e-4
4496,3.4539476821034157e-9
4497,1.0112441807231811e-4
4498,9.111544394093822e-9
4499,9.34512155867632e-5
4500,8.433338933069956e-5
4501,5.575902798057183e-9
4502,1.0360006181293759e-4
4503,1.0030294411509294e-4
4504,1.0736954712229671e-4
4505,1.0024843317488656e-4
4506,4.334960021516178e-9
4507,2.670722169120813e-5
4508,1.0193784149225498e-4
4509,9.943024034825486e-5
4510,9.930012583541135e-5
4511,1.1062749574085094e-4
4512,1.371318354444841e-8
4513,1.0405957950667561e-4
4514,1.2662707336147942e-8
4515,6.807996497659567e-7
4516,9.925433155590019e-5
4517,3.1645352186576283e-9
4518,9.935028318233566e-5
4519,1.2840106154344721e-8
4520,9.946317650956909e-5
4521,5.959679332047448e-9
4522,2.9440406543735826e-9
4523,9.936974410023696e-5
4524,6.3284550883211916e-9
4525,8.126696668548116e-9
4526,9.930824850452253e-5
4527,3.0674441694501504e-9
4528,1.0465374276195726e-4
4529,3.561727333689713e-8
4530,1.3520220553342195e-8
4531,1.1932949224640392e-8
4532,1.2610333092414903e-7
4533,6.126949281349469e-9
4534,2.041581354642457e-8
4535,1.1165848340892077e-6
4536,5.3326399697401995e-9
4537,1.0179579083907212e-4
4538,1.624324060450816e-8
4539,5.829758992688836e-9
4540,2.1230178254081846e-5
4541,9.928186455148964e-5
4542,1.2921058697127515e-8
4543,3.735073141833024e-6
4544,9.985226364299606e-5
4545,9.939801314557112e-5
4546,9.928456559268242e-5
4547,9.92641041849689e-5
4548,1.0026393507444488e-4
4549,6.101946944957791e-8
4550,1.0040981438370005e-4
4551,1.3384126719134139e-5
4552,1.1324188444699218e-4
4553,9.927077380341496e-5
4554,9.255734714536047e-5
4555,9.093754567564624e-5
4556,9.931375950570474e-5
4557,2.687405610897814e-8
4558,1.01793484704851e-4
4559,3.428516454610656e-9
4560,1.2535894808362922e-8
4561,7.555755277143508e-8
4562,3.298440675006047e-9
4563,3.154732610091578e-9
4564,8.511326319073054e-5
4565,4.8676085656027364e-8
4566,2.273524613096886e-8
4567,6.990953450530184e-9
4568,3.168411736531238e-9
4569,1.873571103706194e-7
4570,9.784129460112001e-9
4571,9.936080383532028e-5
4572,3.2338260285639276e-7
4573,3.148927437655387e-8
4574,5.976455116047769e-8
4575,4.177625155527104e-9
4576,1.012772963515193e-8
4577,2.374491034156742e-8
4578,9.97659010191509e-5
4579,1.0942895815646241e-4
4580,1.1103312173146144e-4
4581,2.058172093863118e-5
4582,1.6400371704450697e-8
4583,9.928514531081115e-5
4584,1.1471410154369138e-5
4585,1.0131386933252113e-4
4586,9.647267788100274e-9
4587,1.063423406629563e-8
4588,5.20713706000193e-9
4589,5.670428535582217e-5
4590,1.3143947366735171e-8
4591,7.153108922199641e-9
4592,9.93987961389488e-5
4593,3.8731910715546e-9
4594,1.883095157873998e-7
4595,1.0015704785868741e-4
4596,1.007557322943131e-4
4597,2.2493448486458248e-6
4598,6.063151802148462e-8
4599,7.991244235997656e-9
4600,9.642933825907534e-5
4601,5.503728714029608e-5
4602,2.922175067054322e-9
4603,9.430668782781555e-6
4604,3.3298409641084046e-8
4605,1.0245229762640982e-4
4606,6.367079677640167e-9
4607,9.95950787238354e-5
4608,5.413252457184442e-9
4609,8.886521180688046e-9
4610,9.935439639254063e-5
4611,9.219703408522565e-9
4612,3.281719265887403e-9
4613,1.9195545530760654e-7
4614,1.4221080564619589e-7
4615,6.1462822446373765e-6
4616,1.0568245398565131e-4
4617,3.1062453227881266e-5
4618,9.925887204291798e-5
4619,1.4414363173086788e-8
4620,1.032984769481356e-4
4621,4.3495308833935115e-9
4622,9.932232016314869e-5
4623,1.317653997637983e-8
4624,1.2937006931356325e-8
4625,4.70907405022391e-9
4626,5.541315439947202e-9
4627,5.412188281618576e-8
4628,2.972251572912019e-9
4629,5.099060377998935e-9
4630,3.643749332877291e-8
4631,2.170190533750788e-8
4632,2.784606559482762e-5
4633,9.926781523456277e-5
4634,1.0050760356781125e-4
4635,1.4714592802554723e-8
4636,1.1510126692918583e-4
4637,9.94256506779443e-5
4638,8.482647863274702e-9
4639,7.729903357775596e-9
4640,2.662033849512034e-8
4641,9.934580860635575e-5
4642,6.7580887479726976e-6
4643,9.937679202682517e-5
4644,1.2273146249595453e-5
4645,1.0286916070780437e-4
4646,6.453737992280713e-7
4647,9.92895008856618e-5
4648,1.1012958340980772e-8
4649,9.132728136467148e-6
4650,1.0617273308753748e-4
4651,1.0015612721270168e-4
4652,1.0011200293156454e-4
4653,4.330937542064773e-8
4654,1.637138172867036e-8
4655,2.0097926513726616e-8
4656,3.912149494491153e-8
4657,3.0394676207960722e-09
4658,4.940420502458104e-9
4659,9.931801208290624e-5
4660,1.0169280264071674e-4
4661,1.6027923868799456e-8
4662,1.1769752939643097e-8
4663,9.329751958652597e-6
4664,1.1280356483315057e-4
4665,1.6254265977679183e-8
4666,1.0005393503371819e-4
4667,5.854198678367608e-9
4668,9.931165024391664e-5
4669,1.133125879336119e-4
4670,9.929229303541172e-5
4671,9.930097338493106e-5
4672,1.5187957619655946e-6
4673,1.9782630110443058e-8
4674,1.0008019726940806e-4
4675,2.9753903573662045e-7
4676,9.419029773409792e-5
4677,9.962866705286112e-5
4678,1.0079939481183639e-4
4679,1.0119090827527485e-4
4680,1.6204647465046597e-8
4681,1.446973529356985e-8
4682,1.4119967777889952e-8
4683,6.0372451702307724e-9
4684,1.0128484730063879e-4
4685,1.1730519848371756e-4
4686,1.2637566821981947e-8
4687,1.0246188684141383e-4
4688,9.968679267621225e-5
4689,1.1882118216970496e-4
4690,5.17530631801007e-9
4691,7.408261328708814e-9
4692,3.47611059592302e-8
4693,6.455145491853233e-5
4694,9.959480528957115e-5
4695,4.1632932608468756e-8
4696,1.0032101821737884e-4
4697,1.3060221003500001e-8
4698,2.987399535097859e-9
4699,2.9040591439940005e-9
4700,3.662891140057344e-9
4701,1.5726783010977775e-8
4702,9.960796684663252e-5
4703,1.616832201435244e-8
4704,3.015481896766362e-9
4705,6.958791118438463e-5
4706,5.932796186682626e-9
4707,7.391624037274467e-6
4708,9.984536868473811e-5
4709,2.3002883252498632e-8
4710,9.926334227603366e-5
4711,6.2484288443663575e-9
4712,2.863556498704466e-6
4713,1.0390611276077963e-4
4714,1.1532072322978564e-4
4715,2.020298340905453e-8
4716,1.0667148502230615e-4
4717,1.0054135585770397e-4
4718,9.296658991511894e-9
4719,5.4324085206186925e-9
4720,1.264790222770968e-7
4721,1.0002229946814108e-4
4722,1.7492934933276653e-8
4723,9.113419379745096e-5
4724,3.0111610063417226e-6
4725,3.6840315550912737e-9
4726,8.362741627738508e-9
4727,1.0762616661371113e-4
4728,4.342830536950046e-9
4729,1.029712118158934e-4
4730,7.299524052782231e-9
4731,7.279456830997878e-9
4732,9.93781229223502e-5
4733,9.925615391143095e-5
4734,5.648436580932428e-9
4735,1.1561648409039537e-7
4736,3.144126913244973e-9
4737,1.937146349004405e-8
4738,5.72641169759041e-7
4739,1.555210079032739e-8
4740,1.4905701700961264e-8
4741,1.0513067946756672e-4
4742,3.4823114340185957e-9
4743,1.0013830880540044e-4
4744,9.950856962756655e-5
4745,1.4673249399090447e-8
4746,3.116287646567675e-9
4747,5.428935172560899e-9
4748,5.530708874030333e-7
4749,8.786218286928164e-6
4750,1.9653114184067932e-5
4751,1.1284798567361025e-8
4752,2.4012748744514277e-7
4753,1.0384073365458818e-4
4754,1.4369102155568059e-8
4755,9.927986953539041e-5
4756,1.4377519221804598e-7
4757,9.223130720201744e-9
4758,2.477675472772865e-7
4759,7.004520687412919e-7
4760,3.5963802838942908e-6
4761,1.965414952425052e-5
4762,4.5998812069917135e-9
4763,9.92640266501411e-5
4764,1.2970274398151597e-8
4765,9.969320193707216e-5
4766,1.1005457678990146e-4
4767,5.19589289389187e-9
4768,1.7559301989486146e-8
4769,9.963756633922788e-5
4770,6.650197422369874e-9
4771,5.954558617663198e-9
4772,2.2232090649856582e-7
4773,8.391028971853029e-9
4774,1.0442670010727213e-4
4775,3.728369661254448e-9
4776,2.970973635859787e-9
4777,9.935555623428057e-5
4778,1.1910915825912673e-8
4779,3.643571523768415e-8
4780,2.9566230788902344e-9
4781,6.320246215154137e-7
4782,3.834822873218644e-9
4783,3.116374090191284e-9
4784,9.930025818861349e-5
4785,5.530531891569878e-9
4786,5.060047863656776e-6
4787,9.932850408183597e-5
4788,9.933733941233808e-5
4789,1.041165351940799e-4
4790,4.800666517709417e-8
4791,3.305116556467925e-9
4792,9.929447049512749e-5
4793,7.91568270624468e-9
4794,7.791898037373607e-9
4795,1.515950632047083e-8
4796,9.2004358806557e-9
4797,9.966155711688911e-5
4798,1.0495384565927856e-4
4799,1.0153317488886873e-4
4800,1.3871418333939531e-8
4801,1.1041682187030432e-4
4802,3.5622982827933145e-5
4803,7.293249992874591e-9
4804,9.930706643992179e-5
4805,6.01023790575239e-8
4806,6.448015074745179e-7
4807,9.157555690892795e-9
4808,8.056463000689799e-9
4809,7.672036425146475e-9
4810,9.926136339260169e-5
4811,4.4446417161797875e-8
4812,1.0179657270403793e-4
4813,1.3630694199741612e-8
4814,1.1941322647278141e-8
4815,8.78482750237384e-9
4816,1.0366562810320175e-4
4817,2.060832052022929e-7
4818,1.753623171678548e-8
4819,1.7639804370863944e-5
4820,3.3254775622152495e-9
4821,1.1921356830124005e-5
4822,7.606971435020217e-9
4823,9.937560004195417e-5
4824,1.0263747390840632e-4
4825,9.935610590931188e-5
4826,1.0026383081838493e-4
4827,4.74145826007972e-5
4828,2.2138691825436666e-8
4829,5.614509385722389e-7
4830,1.565571142254526e-8
4831,1.2213101617586258e-8
4832,4.177383489313073e-9
4833,3.224000847796203e-9
4834,6.370301149462635e-9
4835,1.0745935667566641e-4
4836,3.205137452325394e-9
4837,7.926133250099377e-9
4838,5.2132085444533855e-9
4839,9.98288249396611e-5
4840,9.930358371377538e-5
4841,4.138378407857046e-8
4842,1.0680490344739962e-4
4843,5.593042760824785e-9
4844,7.851685007902991e-9
4845,9.92631182389897e-5
4846,1.0112812815785871e-4
4847,9.066280294034153e-9
4848,3.152181635666457e-9
4849,1.0159375169145625e-4
4850,5.737179285037535e-5
4851,9.927348922934383e-5
4852,4.772206671327702e-9
4853,9.935549368643625e-5
4854,3.663579175009976e-5
4855,9.927940339649062e-5
4856,2.3644133957953406e-5
4857,1.1035152247220823e-4
4858,9.969441784828126e-5
4859,6.562553068136925e-9
4860,9.935046898783967e-5
4861,1.0497392243988022e-4
4862,3.869344284532959e-8
4863,9.925637652893951e-5
4864,4.590943405259785e-8
4865,1.167400258546311e-4
4866,2.1113530354008168e-8
4867,5.906663231282704e-6
4868,9.935126455628299e-5
4869,2.5164100707748772e-6
4870,9.947696049263368e-5
4871,7.020544069342111e-9
4872,9.926625214848565e-5
4873,1.109190885498449e-4
4874,1.5257007286053056e-8
4875,1.366090108926038e-6
4876,2.5151170868302364e-8
4877,1.5164972724198054e-8
4878,3.692837055720171e-9
4879,1.2516471049558259e-8
4880,1.0198258847801316e-8
4881,9.982448240863575e-5
4882,4.576355705943748e-9
4883,6.574298184463558e-9
4884,3.6625905610029047e-9
4885,7.4686265330903305e-6
4886,3.341442507620097e-5
4887,1.606291600686444e-8
4888,7.0572685368203885e-9
4889,8.660725396040466e-9
4890,9.996575123208817e-5
4891,7.182585883301928e-9
4892,4.4951988981869476e-7
4893,1.1210706459774095e-4
4894,1.2917164765032685e-8
4895,1.2099586124972344e-8
4896,1.5723322476868268e-8
4897,4.549297494957822e-9
4898,9.926644626520093e-5
4899,9.945022075596738e-5
4900,2.144347818421963e-5
4901,9.926476039431215e-5
4902,4.295330717211028e-9
4903,1.0553149154989683e-8
4904,1.0170029255191588e-4
4905,9.982990081418046e-5
4906,2.6890225855690243e-8
4907,1.5152443473219127e-8
4908,7.302981925067697e-9
4909,1.1258900337206377e-8
4910,1.9632661616775536e-8
4911,9.932563549099837e-5
4912,1.69151035653709e-5
4913,9.962623161644195e-5
4914,9.967202831492539e-5
4915,9.932709637875553e-5
4916,1.5280077620401937e-8
4917,3.424089140289558e-8
4918,9.935879547036077e-5
4919,9.925371272910503e-5
4920,9.943658875664503e-5
4921,1.514527360205807e-8
4922,9.475874358229662e-9
4923,2.4046093359137717e-8
4924,3.2091770213953874e-9
4925,3.61468509913852e-8
4926,1.6872003395527436e-8
4927,2.025476525494034e-5
4928,4.392729824871936e-9
4929,1.344973961875083e-8
4930,4.955339620225993e-6
4931,1.747164509257353e-8
4932,9.961048214781957e-5
4933,9.939423702569798e-5
4934,9.28896679024215e-9
4935,2.679502166224123e-7
4936,9.927439856294147e-5
4937,6.0937582283846304e-9
4938,9.928332052448761e-5
4939,9.933926170396563e-5
4940,6.622029773292008e-7
4941,2.7321914904445023e-6
4942,1.1036635775762347e-4
4943,9.998208024720941e-5
4944,5.708999353697802e-8
4945,9.93203495827465e-5
4946,1.1204993045996866e-4
4947,1.2174548122626462e-8
4948,1.3631727607993612e-8
4949,1.4045246164000727e-7
4950,9.926085639164965e-5
4951,2.978792814053955e-8
4952,5.143648711026353e-5
4953,1.2015443076271957e-6
4954,1.51964871536154e-8
4955,9.92648908812111e-5
4956,1.1667759512315027e-4
4957,4.44497357650505e-8
4958,9.926301605723692e-5
4959,9.98449569572951e-9
4960,1.2378989502477012e-8
4961,1.5146645070636664e-8
4962,3.5144486041319296e-8
4963,1.0489704852349816e-4
4964,2.4578186182288998e-5
4965,4.799389673642397e-9
4966,1.0102059868513241e-4
4967,1.3686811892228693e-8
4968,1.0917720185125365e-4
4969,7.278068778666238e-9
4970,7.379965912734058e-9
4971,7.17963879060344e-9
4972,1.0447300456036063e-4
4973,1.0799751487295213e-8
4974,5.489975105218186e-9
4975,2.0570515378481124e-5
4976,1.1200148183084585e-4
4977,9.926547016332752e-5
4978,1.511786390419298e-8
4979,4.4999712823661394e-9
4980,1.0472936122865687e-4
4981,1.4404185481143335e-6
4982,1.5745002120311885e-8
4983,1.00462315548814e-4
4984,1.000578656487322e-4
4985,5.397837175973764e-5
4986,4.280242742168417e-9
4987,9.926698142611841e-5
4988,4.636820300166083e-9
4989,7.371033730747068e-9
4990,4.1432989535032386e-09
4991,1.6929558512864345e-5
4992,3.0762135787135355e-9
4993,9.936432951996876e-5
4994,9.926663299187315e-5
4995,1.7516672207611252e-7
4996,4.9534678964115145e-6
4997,9.927175358793716e-5
4998,1.719107844006874e-5
4999,9.926970901158936e-5
5000,1.0656308163336313e-4
5001,9.926633572779007e-5
5002,1.0834921257370429e-4
5003,1.0109960549576507e-4
5004,7.744280037921704e-9
5005,1.0289120293264888e-4
5006,1.1262717074967879e-4
5007,3.8790497958724255e-9
5008,8.385769448632224e-5
5009,1.075091421583973e-4
5010,1.3977615286504147e-8
5011,1.0913754341440512e-8
5012,1.1456977228949716e-4
5013,9.929109677764788e-5
5014,1.0051898460039742e-4
5015,9.966256620563317e-5
5016,1.1401595308187884e-4
5017,9.980938597368001e-5
5018,3.877384654526779e-8
5019,9.944255255949545e-5
5020,1.2364776609016361e-8
5021,1.0219966852930266e-4
5022,9.928347067383899e-5
5023,5.518069709555212e-5
5024,1.5180846551547644e-6
5025,1.0286285322484498e-4
5026,3.213381792936011e-9
5027,1.1339758903232779e-7
5028,1.0863799083196713e-4
5029,5.530378616286666e-9
5030,3.880230195939396e-9
5031,8.875197823574115e-9
5032,9.944868919599605e-5
5033,9.928461465028784e-5
5034,3.74372127276471e-9
5035,3.2040670670281487e-08
5036,9.989563445136816e-5
5037,9.941760112310342e-5
5038,1.2154021501799428e-8
5039,3.8381865235379865e-6
5040,2.5002959358569775e-8
5041,1.034361414605698e-6
5042,1.2798427779016265e-8
5043,1.0352031245636128e-4
5044,9.934992374353219e-5
5045,1.002944560681192e-4
5046,1.0650449333571064e-5
5047,1.6439254767520614e-6
5048,1.5685369913852584e-8
5049,6.008308311528659e-8
5050,1.3581273454723284e-8
5051,9.926143446505737e-5
5052,1.084929487684555e-4
5053,9.98036074366877e-5
5054,7.561368728236286e-8
5055,1.5089686094431254e-8
5056,6.158636462872573e-9
5057,1.0716538313233386e-4
5058,1.0860211907122069e-4
5059,4.190484737083023e-9
5060,1.0086178042013807e-4
5061,1.1829925898831154e-4
5062,1.3153073396766801e-8
5063,9.947959699750381e-5
5064,9.926266994504468e-5
5065,4.2738488940523116e-8
5066,9.952303965532352e-5
5067,1.7089957862163003e-8
5068,1.1314766676822563e-5
5069,3.395263842861282e-9
5070,1.094229283534616e-4
5071,1.0987445752285956e-4
5072,7.454191924040012e-5
5073,1.0049185661574226e-4
5074,3.2033127504014326e-9
5075,9.932029147663916e-5
5076,9.932461902536156e-5
5077,9.92558874993675e-5
5078,1.5127023898787638e-8
5079,4.9999968081379905e-9
5080,1.525922856045814e-8
5081,1.0400574530186717e-6
5082,4.528267815350713e-9
5083,8.929843788718321e-9
5084,1.1772026101715436e-4
5085,1.0208809808476652e-4
5086,9.943093616940502e-5
5087,1.1907717597148228e-8
5088,1.0122492351972075e-8
5089,4.454197425315145e-9
5090,5.870698205412323e-9
5091,9.944629848156382e-5
5092,4.788569411431675e-9
5093,1.227836143323921e-6
5094,4.150950403487433e-6
5095,8.28489002982199e-9
5096,2.1620687616838792e-06
5097,9.976612225559063e-5
5098,1.1571700988862112e-4
5099,1.2918287162543132e-6
5100,1.8847030373871422e-8
5101,6.236308737693415e-9
5102,3.1002996114989826e-9
5103,1.135864481716247e-4
5104,2.5325325846728784e-8
5105,3.337661887022192e-9
5106,9.426528412490481e-9
5107,1.138517814715326e-8
5108,9.960932142230715e-5
5109,9.953890205750711e-5
5110,1.0127310050425493e-4
5111,3.4759376365185677e-8
5112,2.010065375422879e-8
5113,2.9614144880219812e-5
5114,4.8055219717086454e-9
5115,6.128610694097505e-9
5116,1.1406295244209272e-4
5117,9.943900308046112e-5
5118,9.527549188067718e-5
5119,4.3050177489088413e-7
5120,1.0482214665447077e-4
5121,2.518175133445464e-5
5122,9.929129993738287e-5
5123,1.6243819976214367e-7
5124,3.1189085894525604e-9
5125,1.9561292203738843e-8
5126,6.835894323496882e-9
5127,9.932161543162613e-5
5128,5.363173444394344e-9
5129,9.99050386531323e-5
5130,7.533821065806775e-8
5131,1.054449293984585e-4
5132,9.927466687273588e-5
5133,9.928597819755663e-5
5134,1.1193008284387279e-4
5135,1.1051019181299412e-8
5136,5.766237948036927e-6
5137,1.1587666385547569e-7
5138,3.8630027759265896e-9
5139,1.118066222815777e-4
5140,9.92769436973644e-5
5141,1.0908738741347632e-4
5142,1.120484277211393e-8
5143,1.0361441413571213e-4
5144,9.893378789198501e-5
5145,1.1697679552775554e-4
5146,5.961935672533266e-9
5147,1.0121145605706061e-4
5148,2.6731591346734975e-5
5149,1.0541525895460925e-4
5150,9.92967245728113e-5
5151,1.1933370100957168e-4
5152,1.1746637497505013e-6
5153,1.0037770603260169e-4
5154,1.2723317476056707e-8
5155,1.0109177094808576e-4
5156,1.4216930271377501e-8
5157,3.5904823277570187e-9
5158,1.6105216807525008e-8
5159,1.0554594140635449e-4
5160,1.2490618255130335e-8
5161,1.4022299905198892e-8
5162,6.225172585998967e-6
5163,4.7266365930616056e-8
5164,2.378569607747217e-7
5165,3.123154886073587e-9
5166,1.0540739413897641e-4
5167,1.2028246235452321e-4
5168,1.3941096412923711e-8
5169,9.925423760584931e-5
5170,9.622918724675192e-9
5171,5.927048292346992e-7
5172,8.917751007478154e-9
